time,V(1),V(2),V(3),V(gate),I(C1),I(D1),I(L1),I(Rload),I(S1),I(Vgate),I(Vin),L1:flux,source_file,step,I(R1)
5.551115098112868e-06,12.0,24.486547,23.960949,0.0,-0.45610982,0.54226303,0.5422875,0.99837285,-2.4486571e-05,0.0,-0.5422875,5.4228876e-06,morecomplex,0,
5.5611150981128675e-06,12.0,24.485775,23.960901,0.0,-0.46859458,0.52977633,0.52980083,0.99837095,-2.4485798e-05,0.0,-0.52980083,5.298021e-06,morecomplex,0,
5.571115098112867e-06,12.0,24.484985,23.960855,0.0,-0.4810785,0.5172904,0.5173149,0.9983689,-2.4485009e-05,0.0,-0.5173149,5.1731618e-06,morecomplex,0,
5.581115098112867e-06,12.0,24.484179,23.960806,0.0,-0.49356157,0.5048053,0.5048298,0.9983669,-2.4484203e-05,0.0,-0.5048298,5.048311e-06,morecomplex,0,
5.591115098112867e-06,12.0,24.483356,23.960756,0.0,-0.50604373,0.49232107,0.49234557,0.9983648,-2.4483381e-05,0.0,-0.49234557,4.923468e-06,morecomplex,0,
5.601115098112867e-06,12.0,24.482517,23.960705,0.0,-0.51852506,0.47983766,0.47986215,0.9983627,-2.448254e-05,0.0,-0.47986215,4.798634e-06,morecomplex,0,
5.611115098112867e-06,12.0,24.481657,23.960651,0.0,-0.5310054,0.4673551,0.46737957,0.9983605,-2.4481682e-05,0.0,-0.46737957,4.6738082e-06,morecomplex,0,
5.621115098112867e-06,12.0,24.48078,23.960598,0.0,-0.54348487,0.4548734,0.4548979,0.99835825,-2.4480803e-05,0.0,-0.4548979,4.5489915e-06,morecomplex,0,
5.631115098112867e-06,12.0,24.47988,23.960543,0.0,-0.55596334,0.44239265,0.44241711,0.998356,-2.4479903e-05,0.0,-0.44241711,4.4241838e-06,morecomplex,0,
5.641115098112867e-06,12.0,24.478958,23.960487,0.0,-0.56844085,0.42991278,0.42993727,0.99835366,-2.4478983e-05,0.0,-0.42993727,4.299385e-06,morecomplex,0,
5.651115098112867e-06,12.0,24.478014,23.96043,0.0,-0.58091736,0.4174339,0.41745836,0.9983512,-2.4478039e-05,0.0,-0.41745836,4.174596e-06,morecomplex,0,
5.6611150981128665e-06,12.0,24.477045,23.960371,0.0,-0.59339285,0.40495595,0.40498042,0.9983488,-2.447707e-05,0.0,-0.40498042,4.0498167e-06,morecomplex,0,
5.6711150981128664e-06,12.0,24.476051,23.960312,0.0,-0.6058673,0.392479,0.39250347,0.99834627,-2.4476076e-05,0.0,-0.39250347,3.925047e-06,morecomplex,0,
5.681115098112866e-06,12.0,24.47503,23.96025,0.0,-0.6183407,0.38000306,0.38002753,0.99834377,-2.4475054e-05,0.0,-0.38002753,3.800288e-06,morecomplex,0,
5.691115098112866e-06,12.0,24.47398,23.960188,0.0,-0.63081294,0.3675282,0.36755267,0.99834114,-2.4474004e-05,0.0,-0.36755267,3.6755391e-06,morecomplex,0,
5.701115098112866e-06,12.0,24.472898,23.960123,0.0,-0.6432841,0.35505438,0.35507888,0.9983385,-2.4472922e-05,0.0,-0.35507888,3.5508012e-06,morecomplex,0,
5.711115098112866e-06,12.0,24.471783,23.960058,0.0,-0.6557541,0.3425817,0.3426062,0.9983358,-2.4471809e-05,0.0,-0.3426062,3.4260743e-06,morecomplex,0,
5.721115098112866e-06,12.0,24.470633,23.959993,0.0,-0.66822284,0.33011016,0.33013463,0.99833304,-2.4470657e-05,0.0,-0.33013463,3.3013587e-06,morecomplex,0,
5.731115098112866e-06,12.0,24.469444,23.959925,0.0,-0.6806904,0.3176398,0.31766427,0.99833024,-2.446947e-05,0.0,-0.31766427,3.1766551e-06,morecomplex,0,
5.741115098112866e-06,12.0,24.468216,23.959856,0.0,-0.6931567,0.30517066,0.30519512,0.9983274,-2.446824e-05,0.0,-0.30519512,3.0519636e-06,morecomplex,0,
5.751115098112866e-06,12.0,24.466942,23.959787,0.0,-0.70562166,0.2927028,0.29272726,0.99832445,-2.4466966e-05,0.0,-0.29272726,2.9272849e-06,morecomplex,0,
5.7611150981128656e-06,12.0,24.46562,23.959715,0.0,-0.7180852,0.2802362,0.28026068,0.9983215,-2.4465646e-05,0.0,-0.28026068,2.8026193e-06,morecomplex,0,
5.7711150981128655e-06,12.0,24.464247,23.959642,0.0,-0.7305474,0.267771,0.26779547,0.99831843,-2.446427e-05,0.0,-0.26779547,2.6779671e-06,morecomplex,0,
5.781115098112865e-06,12.0,24.462816,23.95957,0.0,-0.7430082,0.25530723,0.2553317,0.9983154,-2.446284e-05,0.0,-0.2553317,2.5533293e-06,morecomplex,0,
5.791115098112865e-06,12.0,24.46132,23.959494,0.0,-0.75546736,0.2428449,0.24286936,0.99831223,-2.4461346e-05,0.0,-0.24286936,2.428706e-06,morecomplex,0,
5.801115098112865e-06,12.0,24.459759,23.959417,0.0,-0.76792496,0.23038413,0.2304086,0.9983091,-2.4459783e-05,0.0,-0.2304086,2.3040984e-06,morecomplex,0,
5.811115098112865e-06,12.0,24.458118,23.959341,0.0,-0.7803809,0.21792497,0.21794942,0.99830586,-2.4458142e-05,0.0,-0.21794942,2.1795067e-06,morecomplex,0,
5.821115098112865e-06,12.0,24.456392,23.959263,0.0,-0.7928351,0.2054675,0.20549196,0.9983026,-2.4456416e-05,0.0,-0.20549196,2.054932e-06,morecomplex,0,
5.831115098112865e-06,12.0,24.45457,23.959183,0.0,-0.8052874,0.19301182,0.19303627,0.99829924,-2.4454595e-05,0.0,-0.19303627,1.9303752e-06,morecomplex,0,
5.841115098112865e-06,12.0,24.45264,23.9591,0.0,-0.8177378,0.18055803,0.18058248,0.9982959,-2.4452664e-05,0.0,-0.18058248,1.8058373e-06,morecomplex,0,
5.851115098112865e-06,12.0,24.450584,23.959019,0.0,-0.8301862,0.16810624,0.1681307,0.99829245,-2.445061e-05,0.0,-0.1681307,1.6813194e-06,morecomplex,0,
5.861115098112865e-06,12.0,24.448387,23.958935,0.0,-0.84263235,0.1556566,0.15568104,0.9982889,-2.444841e-05,0.0,-0.15568104,1.5568229e-06,morecomplex,0,
5.8711150981128645e-06,12.0,24.446022,23.95885,0.0,-0.8550762,0.14320925,0.1432337,0.9982854,-2.4446046e-05,0.0,-0.1432337,1.4323494e-06,morecomplex,0,
5.881115098112864e-06,12.0,24.44346,23.958763,0.0,-0.8675175,0.13076438,0.13078882,0.99828184,-2.4443483e-05,0.0,-0.13078882,1.3079007e-06,morecomplex,0,
5.891115098112864e-06,12.0,24.440662,23.958677,0.0,-0.879956,0.11832219,0.11834663,0.9982782,-2.4440686e-05,0.0,-0.11834663,1.1834787e-06,morecomplex,0,
5.901115098112864e-06,12.0,24.437576,23.958588,0.0,-0.89239156,0.105882965,0.1059074,0.9982745,-2.44376e-05,0.0,-0.1059074,1.0590865e-06,morecomplex,0,
5.911115098112864e-06,12.0,24.434132,23.958498,0.0,-0.9048237,0.093447015,0.093471445,0.99827075,-2.4434154e-05,0.0,-0.093471445,9.347269e-07,morecomplex,0,
5.921115098112864e-06,12.0,24.430225,23.958406,0.0,-0.9172522,0.08101475,0.08103918,0.99826694,-2.4430246e-05,0.0,-0.08103918,8.1040423e-07,morecomplex,0,
5.931115098112864e-06,12.0,24.425705,23.958315,0.0,-0.9296764,0.068586715,0.068611145,0.9982631,-2.4425723e-05,0.0,-0.068611145,6.861238e-07,morecomplex,0,
5.941115098112864e-06,12.0,24.420326,23.958221,0.0,-0.9420956,0.056163643,0.056188073,0.9982592,-2.4420337e-05,0.0,-0.056188073,5.6189305e-07,morecomplex,0,
5.951115098112864e-06,12.0,24.413662,23.958126,0.0,-0.95450866,0.04374661,0.043771036,0.99825525,-2.4413654e-05,0.0,-0.043771036,4.3772263e-07,morecomplex,0,
5.961115098112864e-06,12.0,24.404873,23.95803,0.0,-0.9669139,0.031337313,0.031361762,0.99825126,-2.4404806e-05,0.0,-0.031361762,3.1362956e-07,morecomplex,0,
5.9711150981128636e-06,12.0,24.391537,23.957933,0.0,-0.9793081,0.018939096,0.018963488,0.9982472,-2.4391558e-05,0.0,-0.018963488,1.8964727e-07,morecomplex,0,
5.9811150981128635e-06,12.0,24.364098,23.957834,0.0,-0.9916817,0.0065612956,0.006585761,0.9982431,-2.436392e-05,0.0,-0.006585761,6.586896e-08,morecomplex,0,
5.985164866702914e-06,12.0,24.326729,23.957794,0.0,-0.99667966,0.0015617284,0.0015860654,0.9982414,-2.4326702e-05,0.0,-0.0015860654,1.5872878e-08,morecomplex,0,
5.986270108483563e-06,12.0,24.273806,23.957783,0.0,-0.99803865,0.00020230962,0.00022658425,0.99824095,-2.4273817e-05,0.0,-0.00022658425,2.2781084e-09,morecomplex,0,
5.986501889438828e-06,12.0,17.79792,23.95778,0.0,-0.9982409,-1.0064838e-09,1.7796932e-05,0.9982409,-1.7797938e-05,0.0,-1.7796932e-05,1.8376724e-10,morecomplex,0,
5.986542920697724e-06,12.0,10.249417,23.95778,0.0,-0.9982408,-1.0137668e-09,1.0248414e-05,0.9982408,-1.0249428e-05,0.0,-1.0248414e-05,1.0073355e-10,morecomplex,0,
5.986591746315485e-06,12.0,12.663042,23.957779,0.0,-0.9982408,-1.01128e-09,1.2662043e-05,0.9982408,-1.2663055e-05,0.0,-1.2662043e-05,1.2728348e-10,morecomplex,0,
5.9866054512223105e-06,12.0,12.154041,23.957779,0.0,-0.9982408,-1.0118129e-09,1.2153041e-05,0.9982408,-1.2154053e-05,0.0,-1.2153041e-05,1.2168445e-10,morecomplex,0,
5.986628407735767e-06,12.0,11.996722,23.957779,0.0,-0.9982408,-1.0119905e-09,1.1995723e-05,0.9982408,-1.1996734e-05,0.0,-1.1995723e-05,1.1995395e-10,morecomplex,0,
5.986649555531507e-06,12.0,11.999935,23.957779,0.0,-0.9982408,-1.0119905e-09,1.1998935e-05,0.9982408,-1.1999948e-05,0.0,-1.1998935e-05,1.1998928e-10,morecomplex,0,
5.986682303358188e-06,12.0,12.000012,23.957779,0.0,-0.9982408,-1.0119905e-09,1.1999013e-05,0.99824077,-1.2000025e-05,0.0,-1.1999013e-05,1.1999014e-10,morecomplex,0,
5.9867439629255425e-06,12.0,11.999994,23.957779,0.0,-0.99824077,-1.0121681e-09,1.1998994e-05,0.99824077,-1.2000006e-05,0.0,-1.1998994e-05,1.1998993e-10,morecomplex,0,
5.986867282060251e-06,12.0,12.000004,23.957777,0.0,-0.9982407,-1.0119905e-09,1.1999004e-05,0.9982407,-1.2000016e-05,0.0,-1.1999004e-05,1.1999005e-10,morecomplex,0,
5.987113920329668e-06,12.0,11.999996,23.957775,0.0,-0.9982406,-1.0121681e-09,1.1998996e-05,0.9982406,-1.2000009e-05,0.0,-1.1998996e-05,1.1998996e-10,morecomplex,0,
5.987607196868502e-06,12.0,12.000003,23.95777,0.0,-0.9982404,-1.0121681e-09,1.1999003e-05,0.9982404,-1.2000015e-05,0.0,-1.1999003e-05,1.1999003e-10,morecomplex,0,
5.98859374994617e-06,12.0,11.999997,23.95776,0.0,-0.99824,-1.0121681e-09,1.1998996e-05,0.99824,-1.2000009e-05,0.0,-1.1998996e-05,1.1998996e-10,morecomplex,0,
5.990566856101507e-06,12.0,12.000003,23.95774,0.0,-0.99823916,-1.0119905e-09,1.1999003e-05,0.99823916,-1.2000015e-05,0.0,-1.1999003e-05,1.1999003e-10,morecomplex,0,
5.99451306841218e-06,12.0,11.999997,23.9577,0.0,-0.99823755,-1.0119905e-09,1.1998997e-05,0.99823755,-1.2000009e-05,0.0,-1.1998997e-05,1.1998996e-10,morecomplex,0,
6e-06,12.0,12.000003,23.957645,0.0,-0.9982352,-1.0119905e-09,1.1999003e-05,0.9982352,-1.2000015e-05,0.0,-1.1999003e-05,1.1999003e-10,morecomplex,0,
6.001666666666667e-06,12.0,12.0,23.95763,0.8333333,-0.99823457,-1.0119905e-09,1.1999e-05,0.99823457,-1.2000012e-05,0.0,-1.1999e-05,1.1999e-10,morecomplex,0,
6.005e-06,12.0,12.0,23.957596,2.5,-0.9982332,-1.0119905e-09,1.1999e-05,0.9982332,-1.2000012e-05,0.0,-1.1999e-05,1.1999e-10,morecomplex,0,
6.005797866347476e-06,12.0,12.0,23.957588,2.8989332,-0.99823284,-1.0119905e-09,1.1999e-05,0.99823284,-1.2000012e-05,0.0,-1.1999e-05,1.1999e-10,morecomplex,0,
6.006180838368485e-06,12.0,2.4298317e-06,23.957584,3.0904193,-0.99823266,-1.0239576e-09,0.00024298216,0.99823266,-0.00024298318,0.0,-0.00024298216,2.4178217e-09,morecomplex,0,
6.00654773431503e-06,12.0,6.832581e-06,23.95758,3.2738671,-0.99823254,-1.0239576e-09,0.0006832571,0.99823254,-0.0006832581,0.0,-0.0006832571,6.820571e-09,morecomplex,0,
6.006858377414895e-06,12.0,1.0560296e-05,23.957577,3.4291887,-0.9982324,-1.0239576e-09,0.0010560285,0.9982324,-0.0010560296,0.0,-0.0010560285,1.0548285e-08,morecomplex,0,
6.007187032256554e-06,12.0,1.45041495e-05,23.957575,3.593516,-0.99823225,-1.0239576e-09,0.0014504138,0.99823225,-0.0014504149,0.0,-0.0014504138,1.4492139e-08,morecomplex,0,
6.007844341939871e-06,12.0,2.2391852e-05,23.957567,3.9221709,-0.998232,-1.0239576e-09,0.0022391842,0.998232,-0.0022391852,0.0,-0.0022391842,2.2379842e-08,morecomplex,0,
6.009158961306506e-06,12.0,3.816724e-05,23.957554,4.5794806,-0.9982315,-1.0239575e-09,0.0038167231,0.9982314,-0.003816724,0.0,-0.0038167231,3.8155232e-08,morecomplex,0,
6.01e-06,12.0,4.8259666e-05,23.957546,5.0,-0.9982311,-1.0239575e-09,0.0048259655,0.9982311,-0.0048259664,0.0,-0.0048259655,4.8247653e-08,morecomplex,0,
6.011788200039777e-06,12.0,6.971795e-05,23.95753,5.0,-0.99823034,-1.0239575e-09,0.0069717937,0.99823034,-0.006971795,0.0,-0.0069717937,6.970594e-08,morecomplex,0,
6.01536460011933e-06,12.0,0.00011263439,23.957493,5.0,-0.99822885,-1.0239574e-09,0.0112634385,0.99822885,-0.011263439,0.0,-0.0112634385,1.1262238e-07,morecomplex,0,
6.022517400278437e-06,12.0,0.00019846678,23.95742,5.0,-0.99822587,-1.0239573e-09,0.019846676,0.99822587,-0.019846678,0.0,-0.019846676,1.9845476e-07,morecomplex,0,
6.0325174002784365e-06,12.0,0.00031846392,23.957321,5.0,-0.99822176,-1.023957e-09,0.031846393,0.9982217,-0.031846393,0.0,-0.031846393,3.1845192e-07,morecomplex,0,
6.0425174002784364e-06,12.0,0.00043845977,23.957222,5.0,-0.9982176,-1.0239568e-09,0.043845974,0.9982176,-0.043845978,0.0,-0.043845974,4.3844776e-07,morecomplex,0,
6.052517400278436e-06,12.0,0.00055845425,23.95712,5.0,-0.9982134,-1.0239566e-09,0.05584543,0.9982134,-0.05584543,0.0,-0.05584543,5.5844225e-07,morecomplex,0,
6.062517400278436e-06,12.0,0.0006784475,23.957022,5.0,-0.99820924,-1.0239564e-09,0.06784475,0.99820924,-0.06784475,0.0,-0.06784475,6.7843547e-07,morecomplex,0,
6.072517400278436e-06,12.0,0.0007984394,23.956923,5.0,-0.99820507,-1.0239561e-09,0.07984393,0.99820507,-0.07984394,0.0,-0.07984393,7.984273e-07,morecomplex,0,
6.082517400278436e-06,12.0,0.0009184299,23.956821,5.0,-0.99820095,-1.0239559e-09,0.09184299,0.99820095,-0.091842994,0.0,-0.09184299,9.184179e-07,morecomplex,0,
6.092517400278436e-06,12.0,0.0010384192,23.956722,5.0,-0.9981968,-1.0239557e-09,0.103841916,0.9981968,-0.103841916,0.0,-0.103841916,1.0384072e-06,morecomplex,0,
6.102517400278436e-06,12.0,0.0011584071,23.956623,5.0,-0.9981926,-1.0239555e-09,0.1158407,0.9981926,-0.1158407,0.0,-0.1158407,1.1583951e-06,morecomplex,0,
6.112517400278436e-06,12.0,0.0012783937,23.956522,5.0,-0.99818844,-1.0239553e-09,0.12783937,0.99818844,-0.12783937,0.0,-0.12783937,1.2783817e-06,morecomplex,0,
6.122517400278436e-06,12.0,0.001398379,23.956423,5.0,-0.99818426,-1.023955e-09,0.13983789,0.99818426,-0.13983789,0.0,-0.13983789,1.398367e-06,morecomplex,0,
6.1325174002784356e-06,12.0,0.0015183629,23.956324,5.0,-0.99818015,-1.0239548e-09,0.15183629,0.99818015,-0.15183629,0.0,-0.15183629,1.5183509e-06,morecomplex,0,
6.1425174002784355e-06,12.0,0.0016383455,23.956223,5.0,-0.998176,-1.0239546e-09,0.16383456,0.998176,-0.16383456,0.0,-0.16383456,1.6383335e-06,morecomplex,0,
6.152517400278435e-06,12.0,0.0017583269,23.956123,5.0,-0.9981718,-1.0239544e-09,0.17583269,0.9981718,-0.17583269,0.0,-0.17583269,1.7583149e-06,morecomplex,0,
6.162517400278435e-06,12.0,0.0018783069,23.956024,5.0,-0.99816763,-1.0239541e-09,0.18783069,0.99816763,-0.18783069,0.0,-0.18783069,1.8782948e-06,morecomplex,0,
6.172517400278435e-06,12.0,0.0019982855,23.955923,5.0,-0.9981635,-1.0239539e-09,0.19982855,0.9981635,-0.19982855,0.0,-0.19982855,1.9982735e-06,morecomplex,0,
6.182517400278435e-06,12.0,0.002118263,23.955824,5.0,-0.99815935,-1.0239537e-09,0.2118263,0.99815935,-0.2118263,0.0,-0.2118263,2.118251e-06,morecomplex,0,
6.192517400278435e-06,12.0,0.002238239,23.955725,5.0,-0.9981552,-1.0239535e-09,0.22382389,0.9981552,-0.22382389,0.0,-0.22382389,2.238227e-06,morecomplex,0,
6.202517400278435e-06,12.0,0.0023582138,23.955624,5.0,-0.998151,-1.0239533e-09,0.23582137,0.998151,-0.23582137,0.0,-0.23582137,2.3582018e-06,morecomplex,0,
6.212517400278435e-06,12.0,0.002478187,23.955524,5.0,-0.9981469,-1.023953e-09,0.24781871,0.99814683,-0.24781871,0.0,-0.24781871,2.478175e-06,morecomplex,0,
6.222517400278435e-06,12.0,0.002598159,23.955425,5.0,-0.9981427,-1.0239528e-09,0.2598159,0.9981427,-0.2598159,0.0,-0.2598159,2.5981471e-06,morecomplex,0,
6.232517400278435e-06,12.0,0.00271813,23.955324,5.0,-0.99813855,-1.0239526e-09,0.27181298,0.99813855,-0.27181298,0.0,-0.27181298,2.718118e-06,morecomplex,0,
6.2425174002784345e-06,12.0,0.0028380994,23.955225,5.0,-0.9981344,-1.0239524e-09,0.28380993,0.9981344,-0.28380993,0.0,-0.28380993,2.8380873e-06,morecomplex,0,
6.252517400278434e-06,12.0,0.0029580675,23.955126,5.0,-0.9981302,-1.0239521e-09,0.29580674,0.9981302,-0.29580674,0.0,-0.29580674,2.9580553e-06,morecomplex,0,
6.262517400278434e-06,12.0,0.0030780341,23.955025,5.0,-0.9981261,-1.0239519e-09,0.30780342,0.9981261,-0.30780342,0.0,-0.30780342,3.0780222e-06,morecomplex,0,
6.272517400278434e-06,12.0,0.0031979997,23.954926,5.0,-0.9981219,-1.0239517e-09,0.31979996,0.9981219,-0.31979996,0.0,-0.31979996,3.1979878e-06,morecomplex,0,
6.282517400278434e-06,12.0,0.0033179638,23.954826,5.0,-0.99811774,-1.0239515e-09,0.33179638,0.99811774,-0.33179638,0.0,-0.33179638,3.317952e-06,morecomplex,0,
6.292517400278434e-06,12.0,0.0034379268,23.954725,5.0,-0.9981136,-1.0239513e-09,0.34379268,0.9981136,-0.34379268,0.0,-0.34379268,3.4379148e-06,morecomplex,0,
6.302517400278434e-06,12.0,0.0035578883,23.954626,5.0,-0.99810946,-1.023951e-09,0.35578883,0.99810946,-0.35578883,0.0,-0.35578883,3.5578762e-06,morecomplex,0,
6.312517400278434e-06,12.0,0.0036778485,23.954527,5.0,-0.9981053,-1.0239508e-09,0.36778486,0.9981053,-0.36778486,0.0,-0.36778486,3.6778365e-06,morecomplex,0,
6.322517400278434e-06,12.0,0.0037978073,23.954426,5.0,-0.9981011,-1.0239506e-09,0.37978074,0.9981011,-0.37978074,0.0,-0.37978074,3.7977954e-06,morecomplex,0,
6.332517400278434e-06,12.0,0.003917765,23.954327,5.0,-0.99809694,-1.0239505e-09,0.3917765,0.99809694,-0.3917765,0.0,-0.3917765,3.917753e-06,morecomplex,0,
6.3425174002784336e-06,12.0,0.004037721,23.954227,5.0,-0.9980928,-1.0239501e-09,0.40377212,0.9980928,-0.40377212,0.0,-0.40377212,4.037709e-06,morecomplex,0,
6.3525174002784335e-06,12.0,0.004157676,23.954126,5.0,-0.99808866,-1.02395e-09,0.4157676,0.99808866,-0.4157676,0.0,-0.4157676,4.157664e-06,morecomplex,0,
6.362517400278433e-06,12.0,0.00427763,23.954027,5.0,-0.9980845,-1.0239498e-09,0.42776296,0.9980845,-0.42776296,0.0,-0.42776296,4.277618e-06,morecomplex,0,
6.372517400278433e-06,12.0,0.004397582,23.953928,5.0,-0.9980803,-1.0239496e-09,0.43975818,0.9980803,-0.4397582,0.0,-0.43975818,4.39757e-06,morecomplex,0,
6.382517400278433e-06,12.0,0.004517533,23.953829,5.0,-0.99807614,-1.0239494e-09,0.4517533,0.99807614,-0.4517533,0.0,-0.4517533,4.517521e-06,morecomplex,0,
6.392517400278433e-06,12.0,0.0046374826,23.953728,5.0,-0.998072,-1.023949e-09,0.46374825,0.998072,-0.46374825,0.0,-0.46374825,4.6374707e-06,morecomplex,0,
6.402517400278433e-06,12.0,0.004757431,23.953629,5.0,-0.99806786,-1.0239489e-09,0.4757431,0.99806786,-0.4757431,0.0,-0.4757431,4.757419e-06,morecomplex,0,
6.412517400278433e-06,12.0,0.0048773778,23.95353,5.0,-0.9980637,-1.0239486e-09,0.4877378,0.9980637,-0.4877378,0.0,-0.4877378,4.877366e-06,morecomplex,0,
6.422517400278433e-06,12.0,0.0049973237,23.953428,5.0,-0.9980595,-1.0239485e-09,0.49973238,0.9980595,-0.49973238,0.0,-0.49973238,4.9973114e-06,morecomplex,0,
6.432517400278433e-06,12.0,0.005117268,23.95333,5.0,-0.9980554,-1.0239481e-09,0.5117268,0.99805534,-0.5117268,0.0,-0.5117268,5.117256e-06,morecomplex,0,
6.442517400278433e-06,12.0,0.005237211,23.95323,5.0,-0.9980512,-1.023948e-09,0.5237211,0.9980512,-0.5237211,0.0,-0.5237211,5.237199e-06,morecomplex,0,
6.4525174002784325e-06,12.0,0.005357153,23.953129,5.0,-0.99804705,-1.0239478e-09,0.5357153,0.99804705,-0.5357153,0.0,-0.5357153,5.3571407e-06,morecomplex,0,
6.462517400278432e-06,12.0,0.005477093,23.95303,5.0,-0.9980429,-1.0239476e-09,0.54770935,0.9980429,-0.54770935,0.0,-0.54770935,5.4770812e-06,morecomplex,0,
6.472517400278432e-06,12.0,0.005597032,23.95293,5.0,-0.9980387,-1.0239474e-09,0.55970323,0.9980387,-0.55970323,0.0,-0.55970323,5.5970204e-06,morecomplex,0,
6.482517400278432e-06,12.0,0.00571697,23.95283,5.0,-0.9980346,-1.023947e-09,0.571697,0.9980346,-0.571697,0.0,-0.571697,5.716958e-06,morecomplex,0,
6.492517400278432e-06,12.0,0.0058369064,23.95273,5.0,-0.9980304,-1.0239469e-09,0.58369064,0.9980304,-0.58369064,0.0,-0.58369064,5.8368946e-06,morecomplex,0,
6.502517400278432e-06,12.0,0.0059568416,23.952631,5.0,-0.99802625,-1.0239467e-09,0.5956842,0.99802625,-0.5956842,0.0,-0.5956842,5.9568297e-06,morecomplex,0,
6.512517400278432e-06,12.0,0.0060767755,23.95253,5.0,-0.9980221,-1.0239465e-09,0.6076775,0.9980221,-0.6076775,0.0,-0.6076775,6.0767634e-06,morecomplex,0,
6.522517400278432e-06,12.0,0.006196708,23.95243,5.0,-0.99801797,-1.0239463e-09,0.6196708,0.99801797,-0.6196708,0.0,-0.6196708,6.1966957e-06,morecomplex,0,
6.532517400278432e-06,12.0,0.006316639,23.952332,5.0,-0.9980138,-1.0239459e-09,0.6316639,0.9980138,-0.6316639,0.0,-0.6316639,6.316627e-06,morecomplex,0,
6.542517400278432e-06,12.0,0.006436569,23.95223,5.0,-0.9980096,-1.0239458e-09,0.6436569,0.9980096,-0.6436569,0.0,-0.6436569,6.4365568e-06,morecomplex,0,
6.5525174002784315e-06,12.0,0.0065564974,23.952131,5.0,-0.99800545,-1.0239456e-09,0.6556497,0.99800545,-0.6556497,0.0,-0.6556497,6.5564855e-06,morecomplex,0,
6.5625174002784315e-06,12.0,0.0066764248,23.952032,5.0,-0.99800134,-1.0239454e-09,0.6676425,0.99800134,-0.6676425,0.0,-0.6676425,6.676413e-06,morecomplex,0,
6.572517400278431e-06,12.0,0.0067963507,23.951931,5.0,-0.99799716,-1.0239452e-09,0.67963505,0.99799716,-0.67963505,0.0,-0.67963505,6.7963388e-06,morecomplex,0,
6.582517400278431e-06,12.0,0.0069162752,23.951832,5.0,-0.997993,-1.0239448e-09,0.6916275,0.997993,-0.6916275,0.0,-0.6916275,6.9162634e-06,morecomplex,0,
6.592517400278431e-06,12.0,0.0070361984,23.951733,5.0,-0.9979888,-1.0239447e-09,0.70361984,0.9979888,-0.70361984,0.0,-0.70361984,7.0361866e-06,morecomplex,0,
6.602517400278431e-06,12.0,0.0071561206,23.951632,5.0,-0.99798465,-1.0239446e-09,0.71561205,0.99798465,-0.71561205,0.0,-0.71561205,7.1561085e-06,morecomplex,0,
6.612517400278431e-06,12.0,0.007276041,23.951532,5.0,-0.99798054,-1.0239443e-09,0.7276041,0.99798054,-0.7276041,0.0,-0.7276041,7.276029e-06,morecomplex,0,
6.622517400278431e-06,12.0,0.0073959604,23.951433,5.0,-0.99797636,-1.023944e-09,0.739596,0.99797636,-0.739596,0.0,-0.739596,7.395948e-06,morecomplex,0,
6.632517400278431e-06,12.0,0.0075158784,23.951332,5.0,-0.9979722,-1.0239438e-09,0.7515878,0.9979722,-0.7515878,0.0,-0.7515878,7.5158664e-06,morecomplex,0,
6.642517400278431e-06,12.0,0.007635795,23.951233,5.0,-0.997968,-1.0239436e-09,0.7635795,0.997968,-0.7635795,0.0,-0.7635795,7.635783e-06,morecomplex,0,
6.652517400278431e-06,12.0,0.0077557103,23.951134,5.0,-0.9979639,-1.0239434e-09,0.77557105,0.9979639,-0.77557105,0.0,-0.77557105,7.755699e-06,morecomplex,0,
6.6625174002784305e-06,12.0,0.007875624,23.951033,5.0,-0.99795973,-1.0239433e-09,0.78756243,0.99795973,-0.78756243,0.0,-0.78756243,7.875612e-06,morecomplex,0,
6.67251740027843e-06,12.0,0.0079955375,23.950933,5.0,-0.99795556,-1.0239429e-09,0.7995537,0.99795556,-0.7995537,0.0,-0.7995537,7.995525e-06,morecomplex,0,
6.68251740027843e-06,12.0,0.008115448,23.950834,5.0,-0.9979514,-1.0239427e-09,0.81154484,0.9979514,-0.81154484,0.0,-0.81154484,8.115437e-06,morecomplex,0,
6.69251740027843e-06,12.0,0.008235359,23.950733,5.0,-0.9979473,-1.0239424e-09,0.82353586,0.9979473,-0.82353586,0.0,-0.82353586,8.235346e-06,morecomplex,0,
6.70251740027843e-06,12.0,0.008355267,23.950634,5.0,-0.9979431,-1.0239424e-09,0.8355267,0.9979431,-0.8355267,0.0,-0.8355267,8.355255e-06,morecomplex,0,
